gen_name,steps_mean,steps_median,steps_std,steps_min,steps_max,apples_mean,apples_median,apples_std,apples_min,apples_max,fitness_mean,fitness_median,fitness_std,fitness_min,fitness_max
gen_1493_78,1675.0533333333333,2026.0,740.3267007357105,7.0,2571.0,71.70666666666666,97.0,32.623620617923784,0.0,97.0,8.057817618374852e+28,1.5845632502852868e+29,7.898902371632083e+28,8.0,1.5845632502852868e+29
gen_1493_79,1586.52,1885.0,755.6288835135936,1.0,2646.0,68.17333333333333,83.0,34.277251283548914,0.0,97.0,7.1273913338497065e+28,3.929008913747545e+25,7.840521586733774e+28,2.0,1.5845632502852868e+29
gen_1493_80,1485.2466666666667,1887.5,819.4534189459595,8.0,2670.0,63.973333333333336,80.0,36.25225448928046,0.0,97.0,7.5151239121103e+28,1.2089258196146292e+24,7.899109783088523e+28,9.0,1.5845632502852868e+29
gen_1493_81,1617.06,1942.0,740.5192793348913,7.0,2681.0,70.7,97.0,33.95285947702589,0.0,97.0,8.530653928244931e+28,1.5845632502852868e+29,7.852551470974738e+28,8.0,1.5845632502852868e+29
gen_1493_82,1448.0666666666666,1845.0,802.7909787457478,10.0,2762.0,63.04666666666667,75.0,36.482934214354096,0.0,97.0,7.105997134107103e+28,4.722366482869645e+22,7.858799049946989e+28,11.0,1.5845632502852868e+29
gen_1493_83,1530.7733333333333,1826.5,765.1100587206756,7.0,2630.0,66.63333333333334,84.0,34.42081088850497,0.0,97.0,7.311337232369876e+28,4.110347786689739e+25,7.878843392067334e+28,8.0,1.5845632502852868e+29
gen_1493_84,1441.96,1802.5,809.6256985381166,35.0,2641.0,62.10666666666667,77.0,36.845288557546795,0.0,97.0,6.23862150686881e+28,1.888946593147858e+23,7.6678060016117545e+28,102.0,1.5845632502852868e+29
gen_1493_85,1533.9133333333334,1889.0,804.8060547872526,8.0,2730.0,64.29333333333334,76.0,34.98733993254639,0.0,97.0,6.354901294169034e+28,7.555786372591432e+22,7.750846831205034e+28,9.0,1.5845632502852868e+29
gen_1493_86,1498.3866666666668,1806.0,777.4598192118284,19.0,2628.0,65.47333333333333,84.5,36.09297192283038,0.0,97.0,7.291577615430395e+28,7.978910409456553e+25,7.895047418527737e+28,20.0,1.5845632502852868e+29
gen_1493_87,1522.76,1890.0,794.2248857009372,24.0,2619.0,66.66,92.0,36.5469250872537,0.0,97.0,7.548988690566921e+28,4.951760157141521e+27,7.872782556860814e+28,38.0,1.5845632502852868e+29
gen_1493_88,1644.5933333333332,1966.5,755.6529458833745,10.0,2791.0,70.86,97.0,33.839430649268714,0.0,97.0,8.181960475745117e+28,1.5845632502852868e+29,7.879259692301725e+28,11.0,1.5845632502852868e+29
gen_1493_89,1513.1866666666667,1824.0,776.2424826188156,7.0,2695.0,64.74666666666667,77.0,34.55144698690474,0.0,97.0,6.27183330266041e+28,1.5111572745182865e+23,7.7160166957125165e+28,8.0,1.5845632502852868e+29
gen_1493_90,1678.9666666666667,1979.5,727.1957133781494,9.0,2689.0,73.38,97.0,33.092933787542414,0.0,97.0,8.8168250882182e+28,1.5845632502852868e+29,7.827257084419599e+28,10.0,1.5845632502852868e+29
gen_1493_91,1647.2733333333333,1961.5,715.6766299259899,82.0,2642.0,70.91333333333333,91.0,31.903173649166767,1.0,97.0,7.5108067339642325e+28,2.4758800785707605e+27,7.901743034891803e+28,536.7644960449579,1.5845632502852868e+29
gen_1493_92,1524.48,1915.5,794.4546869394126,9.0,2602.0,66.09333333333333,89.5,36.058535127699734,0.0,97.0,7.620870537877162e+28,9.284550294640352e+26,7.902904841966951e+28,10.0,1.5845632502852868e+29
gen_1493_93,1569.2,1918.0,733.6526426041141,9.0,2631.0,68.00666666666666,81.0,33.49039596992281,0.0,97.0,7.0108731917441676e+28,2.4178516392292583e+24,7.834051271700326e+28,10.0,1.5845632502852868e+29
gen_1493_94,1521.9266666666667,1892.5,811.8480982438908,8.0,2747.0,64.70666666666666,80.0,35.69510641841851,0.0,97.0,6.993748438300224e+28,1.2089258196146292e+24,7.848399460355419e+28,9.0,1.5845632502852868e+29
gen_1493_95,1614.2733333333333,1980.5,819.6202852269797,8.0,2626.0,69.04666666666667,97.0,36.174085874958735,0.0,97.0,8.353676866597923e+28,1.5845632502852868e+29,7.903187472594994e+28,9.0,1.5845632502852868e+29
gen_1493_96,1615.8666666666666,1974.5,782.6380573987498,9.0,2646.0,70.02,97.0,34.91999809087433,0.0,97.0,8.277800950662001e+28,1.5845632502852868e+29,7.879678841391135e+28,10.0,1.5845632502852868e+29
gen_1493_97,1623.1866666666667,1950.5,799.4346784794587,12.0,3092.0,70.68,97.0,35.68927383215673,0.0,97.0,9.190585342167466e+28,1.5845632502852868e+29,7.820607581961025e+28,20.0,1.5845632502852868e+29
gen_1493_98,1605.4733333333334,1990.5,806.1993524901613,8.0,2697.0,70.56666666666666,97.0,35.98433301066204,0.0,97.0,8.943528289610387e+28,1.5845632502852868e+29,7.81368018543552e+28,9.0,1.5845632502852868e+29
gen_1493_99,1565.5666666666666,1951.5,817.479063272503,9.0,2547.0,66.67333333333333,92.0,36.240952280841384,0.0,97.0,7.593799735582689e+28,1.0522490333925732e+28,7.843518582498801e+28,10.0,1.5845632502852868e+29
gen_1493_100,1494.7,1814.5,834.1711954589018,7.0,2745.0,64.16666666666667,80.5,37.25827275772307,0.0,97.0,7.313032092788151e+28,1.8133887294219438e+24,7.87735140795798e+28,8.0,1.5845632502852868e+29
gen_1493_101,1605.9533333333334,1971.0,749.4729555864945,101.0,2728.0,69.99333333333334,96.5,33.61120778682148,0.0,97.0,8.00081247844276e+28,1.188422437713965e+29,7.872609412594974e+28,102.0,1.5845632502852868e+29
gen_1493_102,1598.46,1938.0,731.9932843954239,8.0,2662.0,69.47333333333333,91.5,32.83873661123738,0.0,97.0,7.329439337878755e+28,3.713820117856141e+27,7.862760025006813e+28,9.0,1.5845632502852868e+29
gen_1493_103,1610.3533333333332,1998.0,768.2853388046802,98.0,2619.0,69.88666666666667,95.0,34.824615176943766,0.0,97.0,7.916440723010814e+28,3.961408125713217e+28,7.841432378528759e+28,102.0,1.5845632502852868e+29
gen_1493_104,1609.5666666666666,1985.0,789.8939035648325,8.0,2880.0,69.16666666666667,97.0,34.98331348260513,0.0,97.0,8.457640557418456e+28,1.5845632502852868e+29,7.898296608503001e+28,9.0,1.5845632502852868e+29
gen_1493_105,1626.6133333333332,1964.0,797.2032261739928,10.0,2896.0,70.41333333333333,97.0,35.943323286653516,0.0,97.0,8.86201540960804e+28,1.5845632502852868e+29,7.80353854681479e+28,11.0,1.5845632502852868e+29
gen_1493_106,1486.18,1906.0,817.3047254645397,8.0,2557.0,64.78666666666666,96.0,37.66281750244161,0.0,97.0,7.952766053753385e+28,9.903520314283042e+28,7.899481395224646e+28,9.0,1.5845632502852868e+29
gen_1493_107,1655.92,2013.0,842.149499950375,6.0,2725.0,70.55333333333333,97.0,36.54249337719338,0.0,97.0,8.2155590411899e+28,1.5845632502852868e+29,7.850219595670866e+28,7.0,1.5845632502852868e+29
gen_1493_108,1667.3066666666666,1976.0,756.9400764187935,7.0,2684.0,73.18666666666667,97.0,34.20904104018247,0.0,97.0,9.014685697203625e+28,1.5845632502852868e+29,7.81405314116329e+28,8.0,1.5845632502852868e+29
gen_1493_109,1647.6,1992.0,811.2328231360793,7.0,2686.0,69.9,94.5,34.85814108640907,0.0,97.0,7.880421610734805e+28,2.9710560942849127e+28,7.86880628879085e+28,8.0,1.5845632502852868e+29
gen_1493_110,1612.34,1982.5,783.1630722482599,8.0,2708.0,70.02666666666667,92.5,35.307401805035475,0.0,97.0,7.400023154925949e+28,7.427640235712282e+27,7.811507180898296e+28,9.0,1.5845632502852868e+29
gen_1493_111,1597.5933333333332,1993.5,811.9347354450492,8.0,2614.0,68.44666666666667,92.0,36.1945735650464,0.0,97.0,7.532169419570497e+28,4.951760157141521e+27,7.882687763491248e+28,11.0,1.5845632502852868e+29
gen_1493_112,1743.4266666666667,2077.5,783.8097077451615,7.0,2771.0,74.12,97.0,33.63607587100493,0.0,97.0,9.253305103218957e+28,1.5845632502852868e+29,7.7560500743459855e+28,8.0,1.5845632502852868e+29
gen_1493_113,1620.92,1961.0,793.1883384585698,7.0,2807.0,69.57333333333334,93.5,34.8471608918463,0.0,97.0,7.516817750711112e+28,1.4855280471424563e+28,7.813180188904904e+28,8.0,1.5845632502852868e+29
gen_1493_114,1524.7,1936.5,842.4129767123328,7.0,2983.0,65.06,93.0,37.0630507828664,0.0,97.0,7.664508623654742e+28,1.2379400392853803e+28,7.869862382609931e+28,8.0,1.5845632502852868e+29
gen_1493_115,1632.4266666666667,1963.5,736.3553702451615,10.0,2637.0,70.18666666666667,96.0,32.86586611601093,0.0,97.0,7.966982619237515e+28,9.903520314283042e+28,7.886743532617509e+28,11.0,1.5845632502852868e+29
gen_1493_116,1672.1733333333334,2015.0,783.0720336952122,7.0,2680.0,71.49333333333334,97.0,34.55097618817095,0.0,97.0,8.552990438153706e+28,1.5845632502852868e+29,7.826996288609439e+28,8.0,1.5845632502852868e+29
gen_1493_117,1595.7333333333333,1969.5,793.6079776704757,8.0,2687.0,69.26666666666667,97.0,35.034395797400144,0.0,97.0,8.350778844668015e+28,1.5845632502852868e+29,7.9059418263096355e+28,9.0,1.5845632502852868e+29
gen_1493_118,1615.18,1995.5,780.110616686292,7.0,2538.0,68.54666666666667,89.5,34.32464356050264,0.0,97.0,6.738488161016493e+28,9.284550294640352e+26,7.760494628555635e+28,8.0,1.5845632502852868e+29
gen_1493_119,1694.7733333333333,2010.0,755.5719171300344,7.0,2694.0,72.92666666666666,97.0,33.50265594778354,0.0,97.0,8.465041402899792e+28,1.5845632502852868e+29,7.890716010987322e+28,8.0,1.5845632502852868e+29
